,Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
553,,,b.GEN.019.011,,,553,,,
554,,,b.GEN.019.012,,,554,,,
555,,,b.GEN.019.013,,,555,,,
556,,,b.GEN.019.014,,,556,,,
557,,,b.GEN.019.015,,,557,,,
558,,,b.GEN.019.016,,,558,,,
559,,,b.GEN.019.017,,,559,,,
560,,,b.GEN.019.018,,,560,,,
561,,,b.GEN.019.019,,,561,,,
562,Zoar,Zoar,b.GEN.019.020,35.47124,31.01347,562,,,
563,Zoar,Zoar,b.GEN.019.021,35.47124,31.01347,563,,,
564,Zoar,Zoar,b.GEN.019.022,35.47124,31.01347,564,,,
565,tierra,tierra,b.GEN.019.023,0.0,-90.0,565,,,
566,Zoar,Zoar,b.GEN.019.023,35.47124,31.01347,566,,,
567,,,b.GEN.019.024,,,567,,,
568,,,b.GEN.019.024,,,568,,,
569,,,b.GEN.019.025,,,569,,,
570,,,b.GEN.019.025,,,570,,,
571,,,b.GEN.019.026,,,571,,,
572,,,b.GEN.019.027,,,572,,,
573,,,b.GEN.019.028,,,573,,,
574,,,b.GEN.019.028,,,574,,,
575,,,b.GEN.019.029,,,575,,,
576,,,b.GEN.019.029,,,576,,,
577,Zoar,Zoar,b.GEN.019.030,35.47124,31.01347,577,,,
578,tierra,tierra,b.GEN.019.031,0.0,-90.0,578,,,
579,,,b.GEN.019.032,,,579,,,
580,,,b.GEN.019.033,,,580,,,
581,,,b.GEN.019.034,,,581,,,
582,,,b.GEN.019.035,,,582,,,
583,,,b.GEN.019.036,,,583,,,
584,,,b.GEN.019.037,,,584,,,
585,,,b.GEN.019.038,,,585,,,
586,Gerar,Gerar,b.GEN.020.001,34.64041,31.37603,586,,,
587,Neguev,Neguev,b.GEN.020.001,34.875747600000004,30.714086100000003,587,,,
588,Cades,Cades,b.GEN.020.001,34.43751,34.43751,588,,,
589,,,b.GEN.020.001,,,589,,,
590,Gerar,Gerar,b.GEN.020.002,34.64041,31.37603,590,,,
591,,,b.GEN.020.003,,,591,,,
592,,,b.GEN.020.004,,,592,,,
593,,,b.GEN.020.005,,,593,,,
594,,,b.GEN.020.006,,,594,,,
595,,,b.GEN.020.007,,,595,,,
596,,,b.GEN.020.008,,,596,,,
597,Gerar,Gerar,b.GEN.020.009,34.64041,31.37603,597,,,
598,,,b.GEN.020.010,,,598,,,
599,Gerar,Gerar,b.GEN.020.011,34.64041,31.37603,599,,,
600,,,b.GEN.020.012,,,600,,,
601,,,b.GEN.020.013,,,601,,,
602,,,b.GEN.020.014,,,602,,,
603,tierra,tierra,b.GEN.020.015,0.0,-90.0,603,,,
604,,,b.GEN.020.016,,,604,,,
605,,,b.GEN.020.017,,,605,,,
606,,,b.GEN.020.018,,,606,,,
607,,,b.GEN.021.001,,,607,,,
608,,,b.GEN.021.002,,,608,,,
609,,,b.GEN.021.003,,,609,,,
610,,,b.GEN.021.004,,,610,,,
611,,,b.GEN.021.005,,,611,,,
612,,,b.GEN.021.006,,,612,,,
613,,,b.GEN.021.007,,,613,,,
614,,,b.GEN.021.008,,,614,,,
615,,,b.GEN.021.009,,,615,,,
616,,,b.GEN.021.010,,,616,,,
617,,,b.GEN.021.011,,,617,,,
618,,,b.GEN.021.012,,,618,,,
619,,,b.GEN.021.013,,,619,,,
620,Beerseba,Beerseba,b.GEN.021.014,34.797778,31.258889,620,,,
621,,,b.GEN.021.015,,,621,,,
622,,,b.GEN.021.016,,,622,,,
623,,,b.GEN.021.017,,,623,,,
624,,,b.GEN.021.018,,,624,,,
625,,,b.GEN.021.019,,,625,,,
626,,,b.GEN.021.020,,,626,,,
627,Egipto,Egipto,b.GEN.021.021,30.802497999999996,26.820553000000004,627,,,
628,,,b.GEN.021.021,,,628,,,
629,,,b.GEN.021.022,,,629,,,
630,Gerar,Gerar,b.GEN.021.023,34.64041,31.37603,630,,,
631,,,b.GEN.021.024,,,631,,,
632,,,b.GEN.021.025,,,632,,,
633,,,b.GEN.021.026,,,633,,,
634,,,b.GEN.021.027,,,634,,,
635,,,b.GEN.021.028,,,635,,,
636,,,b.GEN.021.029,,,636,,,
637,,,b.GEN.021.030,,,637,,,
638,Beerseba,Beerseba,b.GEN.021.031,34.797778,31.258889,638,,,
639,Gerar,Gerar,b.GEN.021.032,34.64041,31.37603,639,,,
640,Beerseba,Beerseba,b.GEN.021.032,34.797778,31.258889,640,,,
641,Beerseba,Beerseba,b.GEN.021.033,34.797778,31.258889,641,,,
642,Gerar,Gerar,b.GEN.021.034,34.64041,31.37603,642,,,
643,,,b.GEN.022.001,,,643,,,
644,,,b.GEN.022.002,,,644,,,
645,,,b.GEN.022.003,,,645,,,
646,,,b.GEN.022.004,,,646,,,
647,,,b.GEN.022.005,,,647,,,
648,,,b.GEN.022.006,,,648,,,
649,,,b.GEN.022.007,,,649,,,
650,,,b.GEN.022.008,,,650,,,
651,,,b.GEN.022.009,,,651,,,
652,,,b.GEN.022.010,,,652,,,
653,,,b.GEN.022.011,,,653,,,
654,,,b.GEN.022.012,,,654,,,
655,,,b.GEN.022.013,,,655,,,
656,,,b.GEN.022.014,,,656,,,
657,,,b.GEN.022.015,,,657,,,
658,,,b.GEN.022.016,,,658,,,
659,,,b.GEN.022.017,,,659,,,
660,tierra,tierra,b.GEN.022.018,0.0,-90.0,660,,,
661,Beerseba,Beerseba,b.GEN.022.019,34.797778,31.258889,661,,,
662,,,b.GEN.022.020,,,662,,,
663,,,b.GEN.022.021,,,663,,,
664,,,b.GEN.022.022,,,664,,,
665,,,b.GEN.022.023,,,665,,,
666,,,b.GEN.022.024,,,666,,,
667,,,b.GEN.023.001,,,667,,,
668,Canaán,Canaán,b.GEN.023.002,35.289528,32.055556,668,,,
669,Hebrón,Hebrón,b.GEN.023.002,35.099826,31.532569,669,,,
670,,,b.GEN.023.003,,,670,,,
671,,,b.GEN.023.004,,,671,,,
672,,,b.GEN.023.005,,,672,,,
673,,,b.GEN.023.006,,,673,,,
674,Hebrón,Hebrón,b.GEN.023.007,35.099826,31.532569,674,,,
675,,,b.GEN.023.008,,,675,,,
676,Macpela,Macpela,b.GEN.023.009,35.098611,31.535,676,,,
677,Hebrón,Hebrón,b.GEN.023.010,35.099826,31.532569,677,,,
678,Macpela,Macpela,b.GEN.023.011,35.098611,31.535,678,,,
679,Hebrón,Hebrón,b.GEN.023.012,35.099826,31.532569,679,,,
680,Hebrón,Hebrón,b.GEN.023.013,35.099826,31.532569,680,,,
681,Macpela,Macpela,b.GEN.023.013,35.098611,31.535,681,,,
682,,,b.GEN.023.014,,,682,,,
683,,,b.GEN.023.015,,,683,,,
684,,,b.GEN.023.016,,,684,,,
685,Macpela,Macpela,b.GEN.023.017,35.098611,31.535,685,,,
686,,,b.GEN.023.017,,,686,,,
687,Hebrón,Hebrón,b.GEN.023.018,35.099826,31.532569,687,,,
688,Canaán,Canaán,b.GEN.023.019,35.289528,32.055556,688,,,
689,Hebrón,Hebrón,b.GEN.023.019,35.099826,31.532569,689,,,
690,Macpela,Macpela,b.GEN.023.019,35.098611,31.535,690,,,
691,,,b.GEN.023.019,,,691,,,
692,Macpela,Macpela,b.GEN.023.020,35.098611,31.535,692,,,
693,,,b.GEN.024.001,,,693,,,
694,,,b.GEN.024.002,,,694,,,
695,tierra,tierra,b.GEN.024.003,0.0,-90.0,695,,,
696,Ur,Ur,b.GEN.024.004,46.10444,30.96222,696,,,
697,Canaán,Canaán,b.GEN.024.005,35.289528,32.055556,697,,,
698,Ur,Ur,b.GEN.024.005,46.10444,30.96222,698,,,
699,,,b.GEN.024.006,,,699,,,
700,Canaán,Canaán,b.GEN.024.007,35.289528,32.055556,700,,,
701,Ur,Ur,b.GEN.024.007,46.10444,30.96222,701,,,
702,,,b.GEN.024.008,,,702,,,
703,,,b.GEN.024.009,,,703,,,
704,Mesopotamia,Mesopotamia,b.GEN.024.010,43.483738,34.5337527,704,,,
705,Mesopotamia,Mesopotamia,b.GEN.024.011,43.483738,34.5337527,705,,,
706,,,b.GEN.024.012,,,706,,,
707,Mesopotamia,Mesopotamia,b.GEN.024.013,43.483738,34.5337527,707,,,
708,,,b.GEN.024.014,,,708,,,
709,,,b.GEN.024.015,,,709,,,
710,,,b.GEN.024.016,,,710,,,
711,,,b.GEN.024.017,,,711,,,
712,,,b.GEN.024.018,,,712,,,
713,,,b.GEN.024.019,,,713,,,
714,,,b.GEN.024.020,,,714,,,
715,,,b.GEN.024.021,,,715,,,
716,,,b.GEN.024.022,,,716,,,
717,,,b.GEN.024.023,,,717,,,
718,,,b.GEN.024.024,,,718,,,
719,,,b.GEN.024.025,,,719,,,
720,,,b.GEN.024.026,,,720,,,
721,,,b.GEN.024.027,,,721,,,
722,,,b.GEN.024.028,,,722,,,
723,,,b.GEN.024.029,,,723,,,
724,,,b.GEN.024.030,,,724,,,
725,,,b.GEN.024.031,,,725,,,
726,,,b.GEN.024.032,,,726,,,
727,,,b.GEN.024.033,,,727,,,
728,,,b.GEN.024.034,,,728,,,
729,,,b.GEN.024.035,,,729,,,
730,,,b.GEN.024.036,,,730,,,
731,Canaán,Canaán,b.GEN.024.037,35.289528,32.055556,731,,,
732,,,b.GEN.024.038,,,732,,,
733,,,b.GEN.024.039,,,733,,,
734,,,b.GEN.024.040,,,734,,,
735,,,b.GEN.024.041,,,735,,,
736,,,b.GEN.024.042,,,736,,,
737,,,b.GEN.024.043,,,737,,,
738,,,b.GEN.024.044,,,738,,,
739,,,b.GEN.024.045,,,739,,,
740,,,b.GEN.024.046,,,740,,,
741,,,b.GEN.024.047,,,741,,,
742,,,b.GEN.024.048,,,742,,,
743,,,b.GEN.024.049,,,743,,,
744,,,b.GEN.024.050,,,744,,,
745,,,b.GEN.024.051,,,745,,,
746,,,b.GEN.024.052,,,746,,,
747,,,b.GEN.024.053,,,747,,,
748,,,b.GEN.024.054,,,748,,,
749,,,b.GEN.024.055,,,749,,,
750,,,b.GEN.024.056,,,750,,,
751,,,b.GEN.024.057,,,751,,,
752,,,b.GEN.024.058,,,752,,,
753,,,b.GEN.024.059,,,753,,,
754,,,b.GEN.024.060,,,754,,,
755,,,b.GEN.024.061,,,755,,,
756,Neguev,Neguev,b.GEN.024.062,34.875747600000004,30.714086100000003,756,,,
757,,,b.GEN.024.063,,,757,,,
758,,,b.GEN.024.064,,,758,,,
759,,,b.GEN.024.065,,,759,,,
760,,,b.GEN.024.066,,,760,,,
761,,,b.GEN.024.067,,,761,,,
762,,,b.GEN.025.001,,,762,,,
763,,,b.GEN.025.002,,,763,,,
764,,,b.GEN.025.003,,,764,,,
765,,,b.GEN.025.004,,,765,,,
766,,,b.GEN.025.005,,,766,,,
767,,,b.GEN.025.006,,,767,,,
768,,,b.GEN.025.007,,,768,,,
769,,,b.GEN.025.008,,,769,,,
770,Macpela,Macpela,b.GEN.025.009,35.098611,31.535,770,,,
771,Macpela,Macpela,b.GEN.025.010,35.098611,31.535,771,,,
772,,,b.GEN.025.011,,,772,,,
773,,,b.GEN.025.012,,,773,,,
774,,,b.GEN.025.013,,,774,,,
775,,,b.GEN.025.014,,,775,,,
776,,,b.GEN.025.015,,,776,,,
777,,,b.GEN.025.016,,,777,,,
778,,,b.GEN.025.017,,,778,,,
779,,,b.GEN.025.018,,,779,,,
780,Asiria,Asiria,b.GEN.025.018,43.3275,36.099167,780,,,
781,Egipto,Egipto,b.GEN.025.018,30.802497999999996,26.820553000000004,781,,,
782,,,b.GEN.025.018,,,782,,,
783,,,b.GEN.025.019,,,783,,,
784,Padan-aram,Padan-aram,b.GEN.025.020,39.033889,36.8775,784,,,
785,,,b.GEN.025.021,,,785,,,
786,,,b.GEN.025.022,,,786,,,
787,,,b.GEN.025.023,,,787,,,
788,,,b.GEN.025.024,,,788,,,
789,,,b.GEN.025.025,,,789,,,
790,,,b.GEN.025.026,,,790,,,
791,,,b.GEN.025.027,,,791,,,
792,,,b.GEN.025.028,,,792,,,
793,,,b.GEN.025.029,,,793,,,
794,,,b.GEN.025.030,,,794,,,
795,,,b.GEN.025.031,,,795,,,
796,,,b.GEN.025.032,,,796,,,
797,,,b.GEN.025.033,,,797,,,
798,,,b.GEN.025.034,,,798,,,
799,Gerar,Gerar,b.GEN.026.001,34.64041,31.37603,799,,,
800,Gerar,Gerar,b.GEN.026.002,34.64041,31.37603,800,,,
801,Egipto,Egipto,b.GEN.026.002,30.802497999999996,26.820553000000004,801,,,
802,Gerar,Gerar,b.GEN.026.003,34.64041,31.37603,802,,,
803,tierra,tierra,b.GEN.026.004,0.0,-90.0,803,,,
804,Gerar,Gerar,b.GEN.026.004,34.64041,31.37603,804,,,
805,,,b.GEN.026.005,,,805,,,
806,Gerar,Gerar,b.GEN.026.006,34.64041,31.37603,806,,,
807,Gerar,Gerar,b.GEN.026.007,34.64041,31.37603,807,,,
808,,,b.GEN.026.008,,,808,,,
809,,,b.GEN.026.009,,,809,,,
810,,,b.GEN.026.010,,,810,,,
811,,,b.GEN.026.011,,,811,,,
812,Gerar,Gerar,b.GEN.026.012,34.64041,31.37603,812,,,
813,,,b.GEN.026.013,,,813,,,
814,,,b.GEN.026.014,,,814,,,
815,,,b.GEN.026.015,,,815,,,
816,,,b.GEN.026.016,,,816,,,
817,Gerar,Gerar,b.GEN.026.017,34.64041,31.37603,817,,,
818,,,b.GEN.026.018,,,818,,,
819,,,b.GEN.026.019,,,819,,,
820,Gerar,Gerar,b.GEN.026.020,34.64041,31.37603,820,,,
821,,,b.GEN.026.021,,,821,,,
822,,,b.GEN.026.022,,,822,,,
823,Beerseba,Beerseba,b.GEN.026.023,34.797778,31.258889,823,,,
824,,,b.GEN.026.024,,,824,,,
825,,,b.GEN.026.025,,,825,,,
826,Gerar,Gerar,b.GEN.026.026,34.64041,31.37603,826,,,
827,,,b.GEN.026.027,,,827,,,
828,,,b.GEN.026.028,,,828,,,
829,,,b.GEN.026.029,,,829,,,
830,,,b.GEN.026.030,,,830,,,
831,,,b.GEN.026.031,,,831,,,
832,,,b.GEN.026.032,,,832,,,
833,Beerseba,Beerseba,b.GEN.026.033,34.797778,31.258889,833,,,
834,,,b.GEN.026.034,,,834,,,
835,,,b.GEN.026.035,,,835,,,
836,,,b.GEN.027.001,,,836,,,
837,,,b.GEN.027.002,,,837,,,
838,,,b.GEN.027.003,,,838,,,
839,,,b.GEN.027.004,,,839,,,
840,,,b.GEN.027.005,,,840,,,
841,,,b.GEN.027.006,,,841,,,
842,,,b.GEN.027.007,,,842,,,
843,,,b.GEN.027.008,,,843,,,
844,,,b.GEN.027.009,,,844,,,
845,,,b.GEN.027.010,,,845,,,
846,,,b.GEN.027.011,,,846,,,
847,,,b.GEN.027.012,,,847,,,
848,,,b.GEN.027.013,,,848,,,
849,,,b.GEN.027.014,,,849,,,
850,,,b.GEN.027.015,,,850,,,
851,,,b.GEN.027.016,,,851,,,
852,,,b.GEN.027.017,,,852,,,
853,,,b.GEN.027.018,,,853,,,
854,,,b.GEN.027.019,,,854,,,
855,,,b.GEN.027.020,,,855,,,
856,,,b.GEN.027.021,,,856,,,
857,,,b.GEN.027.022,,,857,,,
858,,,b.GEN.027.023,,,858,,,
859,,,b.GEN.027.024,,,859,,,
860,,,b.GEN.027.025,,,860,,,
861,,,b.GEN.027.026,,,861,,,
862,,,b.GEN.027.027,,,862,,,
863,,,b.GEN.027.028,,,863,,,
864,,,b.GEN.027.029,,,864,,,
865,,,b.GEN.027.030,,,865,,,
866,,,b.GEN.027.031,,,866,,,
867,,,b.GEN.027.032,,,867,,,
868,,,b.GEN.027.033,,,868,,,
869,,,b.GEN.027.034,,,869,,,
870,,,b.GEN.027.035,,,870,,,
871,,,b.GEN.027.036,,,871,,,
872,,,b.GEN.027.037,,,872,,,
873,,,b.GEN.027.038,,,873,,,
874,,,b.GEN.027.039,,,874,,,
875,,,b.GEN.027.040,,,875,,,
876,,,b.GEN.027.041,,,876,,,
877,,,b.GEN.027.042,,,877,,,
878,,,b.GEN.027.043,,,878,,,
879,,,b.GEN.027.044,,,879,,,
880,,,b.GEN.027.045,,,880,,,
881,,,b.GEN.027.046,,,881,,,
882,Canaán,Canaán,b.GEN.028.001,35.289528,32.055556,882,,,
883,Padan-aram,Padan-aram,b.GEN.028.002,39.033889,36.8775,883,,,
884,,,b.GEN.028.003,,,884,,,
885,Canaán,Canaán,b.GEN.028.004,35.289528,32.055556,885,,,
886,Padan-aram,Padan-aram,b.GEN.028.005,39.033889,36.8775,886,,,
887,Canaán,Canaán,b.GEN.028.006,35.289528,32.055556,887,,,
888,Padan-aram,Padan-aram,b.GEN.028.006,39.033889,36.8775,888,,,
889,Padan-aram,Padan-aram,b.GEN.028.007,39.033889,36.8775,889,,,
890,Canaán,Canaán,b.GEN.028.008,35.289528,32.055556,890,,,
891,,,b.GEN.028.009,,,891,,,
892,,,b.GEN.028.010,,,892,,,
893,Beerseba,Beerseba,b.GEN.028.010,34.797778,31.258889,893,,,
894,Bet-el,Bet-el,b.GEN.028.011,35.222734,31.9416,894,,,
895,tierra,tierra,b.GEN.028.012,0.0,-90.0,895,,,
896,,,b.GEN.028.012,,,896,,,
897,Bet-el,Bet-el,b.GEN.028.013,35.222734,31.9416,897,,,
898,tierra,tierra,b.GEN.028.014,0.0,-90.0,898,,,
899,Bet-el,Bet-el,b.GEN.028.015,35.222734,31.9416,899,,,
900,Bet-el,Bet-el,b.GEN.028.016,35.222734,31.9416,900,,,
901,,,b.GEN.028.017,,,901,,,
902,Bet-el,Bet-el,b.GEN.028.017,35.222734,31.9416,902,,,
903,,,b.GEN.028.018,,,903,,,
904,Bet-el,Bet-el,b.GEN.028.019,35.222734,31.9416,904,,,
905,,,b.GEN.028.020,,,905,,,
906,,,b.GEN.028.021,,,906,,,
907,,,b.GEN.028.022,,,907,,,
908,,,b.GEN.029.001,,,908,,,
909,,,b.GEN.029.002,,,909,,,
910,,,b.GEN.029.003,,,910,,,
911,,,b.GEN.029.004,,,911,,,
912,,,b.GEN.029.005,,,912,,,
913,,,b.GEN.029.006,,,913,,,
914,,,b.GEN.029.007,,,914,,,
915,,,b.GEN.029.008,,,915,,,
916,,,b.GEN.029.009,,,916,,,
917,,,b.GEN.029.010,,,917,,,
918,,,b.GEN.029.011,,,918,,,
919,,,b.GEN.029.012,,,919,,,
920,,,b.GEN.029.013,,,920,,,
921,,,b.GEN.029.014,,,921,,,
922,,,b.GEN.029.015,,,922,,,
923,,,b.GEN.029.016,,,923,,,
924,,,b.GEN.029.017,,,924,,,
925,,,b.GEN.029.018,,,925,,,
926,,,b.GEN.029.019,,,926,,,
927,,,b.GEN.029.020,,,927,,,
928,,,b.GEN.029.021,,,928,,,
929,,,b.GEN.029.022,,,929,,,
930,,,b.GEN.029.023,,,930,,,
931,,,b.GEN.029.024,,,931,,,
932,,,b.GEN.029.025,,,932,,,
933,,,b.GEN.029.026,,,933,,,
934,,,b.GEN.029.027,,,934,,,
935,,,b.GEN.029.028,,,935,,,
936,,,b.GEN.029.029,,,936,,,
937,,,b.GEN.029.030,,,937,,,
938,,,b.GEN.029.031,,,938,,,
939,,,b.GEN.029.032,,,939,,,
940,,,b.GEN.029.033,,,940,,,
941,,,b.GEN.029.034,,,941,,,
942,,,b.GEN.029.035,,,942,,,
943,,,b.GEN.030.001,,,943,,,
944,,,b.GEN.030.002,,,944,,,
945,,,b.GEN.030.003,,,945,,,
946,,,b.GEN.030.004,,,946,,,
947,,,b.GEN.030.005,,,947,,,
948,,,b.GEN.030.006,,,948,,,
949,,,b.GEN.030.007,,,949,,,
950,,,b.GEN.030.008,,,950,,,
951,,,b.GEN.030.009,,,951,,,
952,,,b.GEN.030.010,,,952,,,
953,,,b.GEN.030.011,,,953,,,
954,,,b.GEN.030.012,,,954,,,
955,,,b.GEN.030.013,,,955,,,
956,,,b.GEN.030.014,,,956,,,
957,,,b.GEN.030.015,,,957,,,
958,,,b.GEN.030.016,,,958,,,
959,,,b.GEN.030.017,,,959,,,
960,,,b.GEN.030.018,,,960,,,
961,,,b.GEN.030.019,,,961,,,
962,,,b.GEN.030.020,,,962,,,
963,,,b.GEN.030.021,,,963,,,
964,,,b.GEN.030.022,,,964,,,
965,,,b.GEN.030.023,,,965,,,
966,,,b.GEN.030.024,,,966,,,
967,,,b.GEN.030.025,,,967,,,
968,,,b.GEN.030.026,,,968,,,
969,,,b.GEN.030.027,,,969,,,
970,,,b.GEN.030.028,,,970,,,
971,,,b.GEN.030.029,,,971,,,
972,,,b.GEN.030.030,,,972,,,
973,,,b.GEN.030.031,,,973,,,
974,,,b.GEN.030.032,,,974,,,
975,,,b.GEN.030.033,,,975,,,
976,,,b.GEN.030.034,,,976,,,
977,,,b.GEN.030.035,,,977,,,
978,,,b.GEN.030.036,,,978,,,
979,,,b.GEN.030.037,,,979,,,
980,,,b.GEN.030.038,,,980,,,
981,,,b.GEN.030.039,,,981,,,
982,,,b.GEN.030.040,,,982,,,
983,,,b.GEN.030.041,,,983,,,
984,,,b.GEN.030.042,,,984,,,
985,,,b.GEN.030.043,,,985,,,
986,,,b.GEN.031.001,,,986,,,
987,,,b.GEN.031.002,,,987,,,
988,Canaán,Canaán,b.GEN.031.003,35.289528,32.055556,988,,,
989,,,b.GEN.031.004,,,989,,,
990,,,b.GEN.031.005,,,990,,,
991,,,b.GEN.031.006,,,991,,,
992,,,b.GEN.031.007,,,992,,,
993,,,b.GEN.031.008,,,993,,,
994,,,b.GEN.031.009,,,994,,,
995,,,b.GEN.031.010,,,995,,,
996,,,b.GEN.031.011,,,996,,,
997,,,b.GEN.031.012,,,997,,,
998,Canaán,Canaán,b.GEN.031.013,35.289528,32.055556,998,,,
999,Bet-el,Bet-el,b.GEN.031.013,35.222734,31.9416,999,,,
1000,,,b.GEN.031.014,,,1000,,,
1001,,,b.GEN.031.015,,,1001,,,
1002,,,b.GEN.031.016,,,1002,,,
1003,,,b.GEN.031.017,,,1003,,,
1004,Canaán,Canaán,b.GEN.031.018,35.289528,32.055556,1004,,,
1005,Padan-aram,Padan-aram,b.GEN.031.018,39.033889,36.8775,1005,,,
1006,,,b.GEN.031.019,,,1006,,,
1007,,,b.GEN.031.020,,,1007,,,
1008,Éufrates,Éufrates,b.GEN.031.021,42.6289045,35.276495700000005,1008,,,
1009,Galaad,Galaad,b.GEN.031.021,35.868589,32.107445,1009,,,
1010,,,b.GEN.031.022,,,1010,,,
1011,Galaad,Galaad,b.GEN.031.023,35.868589,32.107445,1011,,,
1012,,,b.GEN.031.024,,,1012,,,
1013,Galaad,Galaad,b.GEN.031.025,35.868589,32.107445,1013,,,
1014,,,b.GEN.031.026,,,1014,,,
1015,,,b.GEN.031.027,,,1015,,,
1016,,,b.GEN.031.028,,,1016,,,
1017,,,b.GEN.031.029,,,1017,,,
1018,,,b.GEN.031.030,,,1018,,,
1019,,,b.GEN.031.031,,,1019,,,
1020,,,b.GEN.031.032,,,1020,,,
1021,,,b.GEN.031.033,,,1021,,,
1022,,,b.GEN.031.034,,,1022,,,
1023,,,b.GEN.031.035,,,1023,,,
1024,,,b.GEN.031.036,,,1024,,,
1025,,,b.GEN.031.037,,,1025,,,
1026,,,b.GEN.031.038,,,1026,,,
1027,,,b.GEN.031.039,,,1027,,,
1028,,,b.GEN.031.040,,,1028,,,
1029,,,b.GEN.031.041,,,1029,,,
1030,,,b.GEN.031.042,,,1030,,,
1031,,,b.GEN.031.043,,,1031,,,
1032,,,b.GEN.031.044,,,1032,,,
1033,,,b.GEN.031.045,,,1033,,,
1034,,,b.GEN.031.046,,,1034,,,
1035,Galaad,Galaad,b.GEN.031.047,35.868589,32.107445,1035,,,
1036,Galaad,Galaad,b.GEN.031.048,35.868589,32.107445,1036,,,
1037,Galaad,Galaad,b.GEN.031.049,35.868589,32.107445,1037,,,
1038,,,b.GEN.031.050,,,1038,,,
1039,Galaad,Galaad,b.GEN.031.051,35.868589,32.107445,1039,,,
1040,Galaad,Galaad,b.GEN.031.052,35.868589,32.107445,1040,,,
1041,,,b.GEN.031.053,,,1041,,,
1042,,,b.GEN.031.054,,,1042,,,
1043,,,b.GEN.031.055,,,1043,,,
1044,,,b.GEN.032.001,,,1044,,,
1045,,,b.GEN.032.002,,,1045,,,
1046,Seir,Seir,b.GEN.032.003,35.316588,30.185172,1046,,,
1047,,,b.GEN.032.004,,,1047,,,
1048,,,b.GEN.032.005,,,1048,,,
1049,,,b.GEN.032.006,,,1049,,,
1050,,,b.GEN.032.007,,,1050,,,
1051,,,b.GEN.032.008,,,1051,,,
1052,Canaán,Canaán,b.GEN.032.009,35.289528,32.055556,1052,,,
1053,Jordán,Jordán,b.GEN.032.010,36.238414,30.585164000000002,1053,,,
1054,,,b.GEN.032.011,,,1054,,,
1055,,,b.GEN.032.012,,,1055,,,
1056,,,b.GEN.032.013,,,1056,,,
1057,,,b.GEN.032.014,,,1057,,,
1058,,,b.GEN.032.015,,,1058,,,
1059,,,b.GEN.032.016,,,1059,,,
1060,,,b.GEN.032.017,,,1060,,,
1061,,,b.GEN.032.018,,,1061,,,
1062,,,b.GEN.032.019,,,1062,,,
1063,,,b.GEN.032.020,,,1063,,,
1064,,,b.GEN.032.021,,,1064,,,
1065,,,b.GEN.032.022,,,1065,,,
1066,,,b.GEN.032.023,,,1066,,,
1067,,,b.GEN.032.024,,,1067,,,
1068,,,b.GEN.032.025,,,1068,,,
1069,,,b.GEN.032.026,,,1069,,,
1070,,,b.GEN.032.027,,,1070,,,
1071,,,b.GEN.032.028,,,1071,,,
1072,,,b.GEN.032.029,,,1072,,,
1073,,,b.GEN.032.030,,,1073,,,
1074,,,b.GEN.032.031,,,1074,,,
1075,Israel,Israel,b.GEN.032.032,34.851612,31.046051000000002,1075,,,
1076,,,b.GEN.033.001,,,1076,,,
1077,,,b.GEN.033.002,,,1077,,,
1078,,,b.GEN.033.003,,,1078,,,
1079,,,b.GEN.033.004,,,1079,,,
1080,,,b.GEN.033.005,,,1080,,,
1081,,,b.GEN.033.006,,,1081,,,
1082,,,b.GEN.033.007,,,1082,,,
1083,,,b.GEN.033.008,,,1083,,,
1084,,,b.GEN.033.009,,,1084,,,
1085,,,b.GEN.033.010,,,1085,,,
1086,,,b.GEN.033.011,,,1086,,,
1087,,,b.GEN.033.012,,,1087,,,
1088,,,b.GEN.033.013,,,1088,,,
1089,Seir,Seir,b.GEN.033.014,35.316588,30.185172,1089,,,
1090,,,b.GEN.033.015,,,1090,,,
1091,Seir,Seir,b.GEN.033.016,35.316588,30.185172,1091,,,
1092,Sucot,Sucot,b.GEN.033.017,35.603056,32.188889,1092,,,
1093,Canaán,Canaán,b.GEN.033.018,35.289528,32.055556,1093,,,
1094,Padan-aram,Padan-aram,b.GEN.033.018,39.033889,36.8775,1094,,,
1095,Siquem,Siquem,b.GEN.033.018,35.266111,32.216111,1095,,,
1096,tierra,tierra,b.GEN.033.019,0.0,-90.0,1096,,,
1097,tierra,tierra,b.GEN.033.020,0.0,-90.0,1097,,,
1098,Canaán,Canaán,b.GEN.034.001,35.289528,32.055556,1098,,,
1099,Canaán,Canaán,b.GEN.034.002,35.289528,32.055556,1099,,,
1100,,,b.GEN.034.003,,,1100,,,
1101,,,b.GEN.034.004,,,1101,,,
1102,,,b.GEN.034.005,,,1102,,,
1103,,,b.GEN.034.006,,,1103,,,
1104,,,b.GEN.034.007,,,1104,,,
1105,,,b.GEN.034.008,,,1105,,,
1106,,,b.GEN.034.009,,,1106,,,
1107,Canaán,Canaán,b.GEN.034.010,35.289528,32.055556,1107,,,
1108,,,b.GEN.034.011,,,1108,,,
1109,,,b.GEN.034.012,,,1109,,,
1110,,,b.GEN.034.013,,,1110,,,
1111,,,b.GEN.034.014,,,1111,,,
1112,,,b.GEN.034.015,,,1112,,,
1113,,,b.GEN.034.016,,,1113,,,
