	Source	Target	Weight	Type
13504	#per127	#per205	1	Undirected
13503	#per505	#per95	1	Undirected
13502	#pla497	#pla5	1	Undirected
13501	#per157	#per170	1	Undirected
13510	#per454	#per675	1	Undirected
13500	#per324	#per659	1	Undirected
13498	#per136	#per37	1	Undirected
13496	#pla108	#pla393	1	Undirected
13495	#per170	#per696	1	Undirected
13494	#per149	#per150	1	Undirected
13493	#org46	#pla30	1	Undirected
13492	#org185	#per180	1	Undirected
13491	#org139	#per104	1	Undirected
13499	#per230	#per670	1	Undirected
13535	#org0	#per245	1	Undirected
13511	#per373	#per787	1	Undirected
13513	#org179	#org195	1	Undirected
13533	#per584	#per6	1	Undirected
13532	#org197	#per972	1	Undirected
13530	#per5	#per610	1	Undirected
13529	#per102	#per527	1	Undirected
13528	#per599	#per923	1	Undirected
13527	#org29	#per571	1	Undirected
13526	#per376	#per580	1	Undirected
13512	#pla268	#pla401	1	Undirected
13525	#per109	#per39	1	Undirected
13523	#per173	#per531	1	Undirected
13522	#per126	#per345	1	Undirected
13521	#per212	#per242	1	Undirected
13520	#per109	#per655	1	Undirected
13518	#org138	#per653	1	Undirected
13516	#org22	#per330	1	Undirected
13514	#per136	#per6	1	Undirected
13524	#org41	#per211	1	Undirected
13581	#pla101	#pla97	1	Undirected
13394	#per4	#per94	1	Undirected
13392	#org165	#per747	1	Undirected
13277	#pla113	#pla178	1	Undirected
13276	#per196	#per2	1	Undirected
13275	#org18	#per472	1	Undirected
13273	#org18	#per538	1	Undirected
13271	#pla210	#pla71	1	Undirected
13270	#org111	#org21	1	Undirected
13268	#org80	#per35	1	Undirected
13267	#per5	#per714	1	Undirected
13266	#org139	#per499	1	Undirected
13265	#org224	#per171	1	Undirected
13264	#org49	#per499	1	Undirected
13263	#org51	#per189	1	Undirected
13262	#pla171	#pla30	1	Undirected
13261	#org3	#per140	1	Undirected
13260	#org100	#org29	1	Undirected
13278	#org131	#per230	1	Undirected
13279	#pla505	#pla57	1	Undirected
13280	#org185	#per186	1	Undirected
13281	#per14	#per96	1	Undirected
13299	#org43	#per457	1	Undirected
13298	#org3	#per109	1	Undirected
13297	#org134	#per657	1	Undirected
13296	#per583	#per777	1	Undirected
13295	#pla152	#pla190	1	Undirected
13294	#per140	#per986	1	Undirected
13292	#org17	#per242	1	Undirected
13259	#org78	#per481	1	Undirected
13291	#per126	#per678	1	Undirected
13288	#per715	#per96	1	Undirected
13287	#per24	#per713	1	Undirected
13286	#per139	#per581	1	Undirected
13285	#org88	#per701	1	Undirected
13284	#per4	#per610	1	Undirected
13283	#pla16	#pla362	1	Undirected
13282	#pla134	#pla135	1	Undirected
13290	#org211	#per140	1	Undirected
13258	#org37	#per959	1	Undirected
13257	#org0	#org48	1	Undirected
13256	#org13	#org172	1	Undirected
13231	#pla263	#pla302	1	Undirected
13229	#pla107	#pla86	1	Undirected
13228	#org192	#per662	1	Undirected
13227	#org89	#per671	1	Undirected
13226	#pla188	#pla281	1	Undirected
13223	#per104	#per727	1	Undirected
13221	#org118	#per177	1	Undirected
13232	#per169	#per3	1	Undirected
13220	#org196	#per968	1	Undirected
13218	#per13	#per140	1	Undirected
13216	#per496	#per654	1	Undirected
13214	#per141	#per538	1	Undirected
13213	#per132	#per201	1	Undirected
13212	#per21	#per517	1	Undirected
13211	#per186	#per538	1	Undirected
13210	#per165	#pla414	1	Undirected
13219	#org109	#per330	1	Undirected
13300	#per35	#per725	1	Undirected
13233	#pla171	#pla302	1	Undirected
13235	#per197	#per214	1	Undirected
13255	#per205	#per253	1	Undirected
13254	#org183	#per127	1	Undirected
13252	#pla214	#pla308	1	Undirected
13251	#org25	#per944	1	Undirected
13250	#org40	#per454	1	Undirected
13248	#per19	#per34	1	Undirected
13247	#per201	#per707	1	Undirected
13234	#pla149	#pla545	1	Undirected
13246	#per611	#per982	1	Undirected
13244	#org50	#per610	1	Undirected
13243	#org19	#per661	1	Undirected
13242	#per330	#per695	1	Undirected
13241	#per404	#per907	1	Undirected
13239	#org168	#org26	1	Undirected
13238	#per13	#per24	1	Undirected
13236	#org37	#per709	1	Undirected
13245	#org41	#per181	1	Undirected
13301	#org88	#per658	1	Undirected
13302	#org44	#pla191	1	Undirected
13303	#pla188	#pla308	1	Undirected
13368	#per122	#per207	1	Undirected
13367	#per270	#per354	1	Undirected
13366	#per131	#per693	1	Undirected
13365	#per371	#per463	1	Undirected
13363	#per949	#pla566	1	Undirected
13362	#org12	#org147	1	Undirected
13360	#pla350	#pla485	1	Undirected
13369	#org158	#per172	1	Undirected
13359	#pla4	#pla496	1	Undirected
13357	#org16	#per137	1	Undirected
13356	#pla485	#pla97	1	Undirected
13354	#per2	#per660	1	Undirected
13353	#pla111	#pla206	1	Undirected
13352	#org144	#org167	1	Undirected
13351	#per132	#per174	1	Undirected
13350	#pla145	#pla22	1	Undirected
13358	#org139	#per197	1	Undirected
13348	#org126	#org54	1	Undirected
13370	#per204	#pla83	1	Undirected
13372	#per538	#per907	1	Undirected
13391	#pla190	#pla470	1	Undirected
13390	#org57	#org8	1	Undirected
13389	#pla80	#pla92	1	Undirected
13388	#pla51	#pla82	1	Undirected
13387	#per507	#per95	1	Undirected
13385	#per14	#per159	1	Undirected
13384	#pla116	#pla76	1	Undirected
13371	#per58	#per915	1	Undirected
13383	#pla374	#pla69	1	Undirected
13381	#per145	#per507	1	Undirected
13380	#per504	#per790	1	Undirected
13379	#org183	#per523	1	Undirected
13378	#pla18	#pla234	1	Undirected
13376	#per139	#per185	1	Undirected
13375	#per110	#per18	1	Undirected
13373	#per140	#per665	1	Undirected
13382	#org158	#per433	1	Undirected
13393	#per14	#pla84	1	Undirected
13347	#org19	#per779	1	Undirected
13345	#org171	#org91	1	Undirected
13322	#org194	#per37	1	Undirected
13321	#org0	#org172	1	Undirected
13320	#pla111	#pla22	1	Undirected
13318	#org41	#org50	1	Undirected
13317	#org92	#per847	1	Undirected
13316	#org183	#per960	1	Undirected
13315	#org50	#per944	1	Undirected
13323	#org44	#per212	1	Undirected
13314	#org40	#per72	1	Undirected
13312	#org2	#org29	1	Undirected
13311	#org44	#per660	1	Undirected
13310	#org181	#per46	1	Undirected
13309	#org146	#pla18	1	Undirected
13308	#org118	#per499	1	Undirected
13307	#per169	#per272	1	Undirected
13305	#per25	#per47	1	Undirected
13313	#per354	#per531	1	Undirected
13346	#per13	#per639	1	Undirected
13324	#per564	#per570	1	Undirected
13326	#pla110	#pla200	1	Undirected
13344	#pla178	#pla6	1	Undirected
13343	#org171	#per333	1	Undirected
13342	#per481	#per512	1	Undirected
13341	#org19	#per905	1	Undirected
13340	#org70	#per43	1	Undirected
13339	#org172	#per3	1	Undirected
13338	#org18	#per106	1	Undirected
13325	#org144	#org55	1	Undirected
13337	#per128	#per211	1	Undirected
13334	#pla108	#pla210	1	Undirected
13333	#pla249	#pla468	1	Undirected
13332	#org79	#per20	1	Undirected
13331	#per118	#per776	1	Undirected
13329	#per512	#per963	1	Undirected
13328	#per27	#per35	1	Undirected
13327	#pla2	#pla455	1	Undirected
13336	#pla115	#pla493	1	Undirected
13582	#pla26	#pla268	1	Undirected
13583	#per659	#per716	1	Undirected
13584	#org179	#pla51	1	Undirected
13849	#org78	#per158	1	Undirected
13847	#per131	#per169	1	Undirected
13846	#org197	#per657	1	Undirected
13845	#per420	#per466	1	Undirected
13844	#org55	#per483	1	Undirected
13843	#org126	#pla307	1	Undirected
13842	#per137	#per467	1	Undirected
13841	#per315	#per457	1	Undirected
13840	#pla206	#pla80	1	Undirected
13839	#per204	#pla150	1	Undirected
13838	#pla133	#pla171	1	Undirected
13837	#org231	#per973	1	Undirected
13836	#org93	#per127	1	Undirected
13835	#per507	#per583	1	Undirected
13834	#org18	#per315	1	Undirected
13851	#per179	#per3	1	Undirected
13852	#per18	#per610	1	Undirected
13853	#org185	#per137	1	Undirected
13854	#org144	#org29	1	Undirected
13872	#org171	#org179	1	Undirected
13871	#pla108	#pla178	1	Undirected
13870	#org13	#per433	1	Undirected
13869	#org50	#per482	1	Undirected
13867	#org161	#per34	1	Undirected
13866	#org37	#per526	1	Undirected
13865	#pla263	#pla3	1	Undirected
13831	#org145	#org43	1	Undirected
13864	#per233	#per678	1	Undirected
13862	#org74	#per500	1	Undirected
13861	#per181	#per351	1	Undirected
13859	#per134	#per41	1	Undirected
13858	#per72	#per790	1	Undirected
13857	#per42	#per944	1	Undirected
13856	#org105	#per247	1	Undirected
13855	#org191	#per968	1	Undirected
13863	#per127	#per149	1	Undirected
13830	#org83	#per133	1	Undirected
13829	#org24	#per25	1	Undirected
13828	#pla404	#pla5	1	Undirected
13802	#org95	#per715	1	Undirected
13801	#per531	#per562	1	Undirected
13798	#pla192	#pla54	1	Undirected
13797	#org8	#per15	1	Undirected
13796	#per457	#pla436	1	Undirected
13795	#per671	#per791	1	Undirected
13794	#per181	#per264	1	Undirected
13805	#pla111	#pla250	1	Undirected
13793	#org102	#per6	1	Undirected
13791	#per264	#per351	1	Undirected
13790	#per610	#per692	1	Undirected
13789	#org64	#per196	1	Undirected
13788	#org0	#per460	1	Undirected
13787	#org88	#per93	1	Undirected
13786	#org138	#per420	1	Undirected
13785	#org14	#org57	1	Undirected
13792	#per768	#per859	1	Undirected
13873	#pla393	#pla84	1	Undirected
13806	#pla16	#pla72	1	Undirected
13809	#per11	#per787	1	Undirected
13827	#org103	#per20	1	Undirected
13826	#pla178	#pla393	1	Undirected
13825	#org70	#per909	1	Undirected
13824	#org0	#per171	1	Undirected
13823	#pla2	#pla57	1	Undirected
13822	#org15	#org195	1	Undirected
13821	#pla125	#pla505	1	Undirected
13807	#org109	#per315	1	Undirected
13820	#pla351	#pla76	1	Undirected
13817	#per351	#per466	1	Undirected
13816	#per564	#per973	1	Undirected
13815	#pla140	#pla83	1	Undirected
13814	#org22	#org50	1	Undirected
13813	#per664	#per976	1	Undirected
13812	#pla110	#pla485	1	Undirected
13810	#org13	#per532	1	Undirected
13818	#org17	#org5	1	Undirected
13874	#pla496	#pla505	1	Undirected
13875	#pla22	#pla26	1	Undirected
13876	#per70	#per71	1	Undirected
13943	#per3	#per729	1	Undirected
13942	#per34	#per845	1	Undirected
13941	#per503	#per714	1	Undirected
13940	#per131	#per846	1	Undirected
13939	#per159	#per658	1	Undirected
13938	#org0	#per433	1	Undirected
13937	#org18	#per478	1	Undirected
13944	#pla146	#pla83	1	Undirected
13936	#org55	#pla307	1	Undirected
13934	#per14	#pla134	1	Undirected
13932	#per20	#pla15	1	Undirected
13931	#org144	#per195	1	Undirected
13930	#org89	#per242	1	Undirected
13928	#per179	#per272	1	Undirected
13927	#org70	#per247	1	Undirected
13926	#pla469	#pla732	1	Undirected
13935	#pla21	#pla496	1	Undirected
13925	#per121	#per140	1	Undirected
13945	#pla250	#pla79	1	Undirected
13947	#pla362	#pla80	1	Undirected
13966	#org24	#per652	1	Undirected
13965	#per267	#per28	1	Undirected
13964	#org50	#per715	1	Undirected
13963	#org39	#per193	1	Undirected
13961	#org24	#per714	1	Undirected
13960	#pla16	#pla164	1	Undirected
13959	#per109	#per436	1	Undirected
13946	#per134	#per697	1	Undirected
13958	#per1	#per973	1	Undirected
13956	#per139	#per25	1	Undirected
13955	#per124	#per968	1	Undirected
13954	#org40	#org42	1	Undirected
13953	#per1	#per610	1	Undirected
13952	#org44	#per158	1	Undirected
13951	#pla171	#pla214	1	Undirected
13949	#org146	#per320	1	Undirected
13957	#org51	#per20	1	Undirected
13783	#per230	#per354	1	Undirected
13924	#org134	#per531	1	Undirected
13922	#org15	#per984	1	Undirected
13895	#org16	#per499	1	Undirected
13892	#per185	#per47	1	Undirected
13891	#org122	#per734	1	Undirected
13890	#per34	#per660	1	Undirected
13889	#org78	#per16	1	Undirected
13888	#per28	#per714	1	Undirected
13887	#pla188	#pla3	1	Undirected
13896	#per4	#per538	1	Undirected
13886	#per523	#per929	1	Undirected
13884	#org183	#per13	1	Undirected
13883	#org91	#per5	1	Undirected
13882	#org192	#per0	1	Undirected
13880	#org43	#per695	1	Undirected
13879	#pla153	#pla154	1	Undirected
13878	#per121	#per715	1	Undirected
13877	#org8	#per644	1	Undirected
13885	#org129	#org47	1	Undirected
13923	#pla382	#pla72	1	Undirected
13897	#per721	#per963	1	Undirected
13899	#org111	#per136	1	Undirected
13920	#pla268	#pla349	1	Undirected
13919	#pla107	#pla110	1	Undirected
13918	#per129	#per522	1	Undirected
13917	#pla239	#pla43	1	Undirected
13916	#per925	#per933	1	Undirected
13915	#per118	#per126	1	Undirected
13914	#org12	#org19	1	Undirected
13898	#pla143	#pla214	1	Undirected
13912	#per162	#per242	1	Undirected
13909	#per270	#per531	1	Undirected
13907	#org216	#org22	1	Undirected
13906	#org70	#per662	1	Undirected
13905	#org18	#org211	1	Undirected
13904	#org131	#org41	1	Undirected
13902	#per50	#per861	1	Undirected
13901	#org83	#per790	1	Undirected
13911	#org37	#per482	1	Undirected
13782	#per333	#per466	1	Undirected
13781	#org172	#per162	1	Undirected
13780	#org122	#per504	1	Undirected
13648	#pla108	#pla384	1	Undirected
13646	#per212	#per253	1	Undirected
13645	#per661	#per673	1	Undirected
13644	#per131	#per264	1	Undirected
13642	#per503	#per556	1	Undirected
13641	#org5	#per131	1	Undirected
13640	#org26	#org65	1	Undirected
13649	#per3	#per50	1	Undirected
13639	#per20	#per656	1	Undirected
13636	#org101	#per546	1	Undirected
13635	#org86	#per483	1	Undirected
13634	#org89	#per678	1	Undirected
13633	#per230	#pla3	1	Undirected
13632	#org70	#per789	1	Undirected
13631	#per371	#per849	1	Undirected
13630	#org94	#pla15	1	Undirected
13637	#pla588	#pla78	1	Undirected
13629	#per944	#per95	1	Undirected
13650	#per120	#per46	1	Undirected
13653	#org108	#org147	1	Undirected
13677	#tim2	#tim5	1	Undirected
13676	#per144	#per193	1	Undirected
13675	#org131	#per869	1	Undirected
13674	#per845	#per971	1	Undirected
13672	#per191	#per262	1	Undirected
13671	#pla164	#pla3	1	Undirected
13670	#per462	#per570	1	Undirected
13652	#per161	#per849	1	Undirected
13669	#pla733	#pla734	1	Undirected
13666	#pla111	#pla116	1	Undirected
13664	#per141	#per500	1	Undirected
13663	#per373	#per952	1	Undirected
13662	#pla159	#pla260	1	Undirected
13658	#per109	#per469	1	Undirected
13657	#pla107	#pla41	1	Undirected
13655	#org44	#per23	1	Undirected
13668	#org57	#org94	1	Undirected
13679	#per158	#per264	1	Undirected
13628	#org70	#per236	1	Undirected
13626	#pla16	#pla384	1	Undirected
13603	#org15	#per178	1	Undirected
13602	#org191	#per663	1	Undirected
13601	#org9	#per940	1	Undirected
13600	#org111	#per985	1	Undirected
13599	#per779	#per951	1	Undirected
13598	#per268	#per673	1	Undirected
13597	#per140	#per351	1	Undirected
13604	#per104	#per177	1	Undirected
13596	#pla393	#pla732	1	Undirected
13593	#per47	#per672	1	Undirected
13592	#org37	#per351	1	Undirected
13591	#per4	#per676	1	Undirected
13588	#pla263	#pla384	1	Undirected
13587	#per104	#per719	1	Undirected
13586	#per124	#per180	1	Undirected
13585	#per18	#per718	1	Undirected
13595	#per545	#per972	1	Undirected
13627	#org39	#per520	1	Undirected
13605	#per143	#per463	1	Undirected
13607	#pla148	#pla164	1	Undirected
13625	#org53	#per949	1	Undirected
13624	#per124	#pla470	1	Undirected
13623	#per242	#per695	1	Undirected
13622	#per214	#per330	1	Undirected
13621	#per185	#per7	1	Undirected
13620	#org37	#pla71	1	Undirected
13619	#per157	#per171	1	Undirected
13606	#pla115	#pla539	1	Undirected
13618	#org182	#org78	1	Undirected
13615	#pla20	#pla371	1	Undirected
13614	#per140	#per673	1	Undirected
13613	#per12	#per131	1	Undirected
13612	#pla467	#pla84	1	Undirected
13611	#org70	#per102	1	Undirected
13609	#pla4	#pla76	1	Undirected
13608	#org191	#org200	1	Undirected
13617	#org80	#per180	1	Undirected
14719	#pla191	#pla61	1	Undirected
13680	#per169	#per26	1	Undirected
13682	#pla133	#pla18	1	Undirected
13753	#per174	#per3	1	Undirected
13752	#per539	#per7	1	Undirected
13750	#org199	#per570	1	Undirected
13749	#per161	#per652	1	Undirected
13746	#org79	#org91	1	Undirected
13745	#org138	#per3	1	Undirected
13744	#pla108	#pla240	1	Undirected
13755	#pla110	#pla268	1	Undirected
13743	#per23	#per790	1	Undirected
13741	#per664	#per845	1	Undirected
13739	#org91	#per847	1	Undirected
13738	#pla113	#pla214	1	Undirected
13737	#org80	#per242	1	Undirected
13734	#per158	#per211	1	Undirected
13733	#org70	#per324	1	Undirected
13732	#per253	#per4	1	Undirected
13742	#pla178	#pla79	1	Undirected
13731	#org131	#per195	1	Undirected
13756	#org64	#per500	1	Undirected
13762	#per714	#per719	1	Undirected
13779	#org17	#pla16	1	Undirected
13778	#org70	#per709	1	Undirected
13777	#pla1	#pla308	1	Undirected
13776	#per351	#per420	1	Undirected
13775	#org194	#per136	1	Undirected
13774	#org231	#per715	1	Undirected
13773	#org147	#per6	1	Undirected
13760	#org131	#per466	1	Undirected
13771	#per145	#per961	1	Undirected
13769	#per242	#per253	1	Undirected
13768	#per14	#per664	1	Undirected
13767	#org138	#per324	1	Undirected
13766	#org12	#per35	1	Undirected
13765	#pla316	#pla86	1	Undirected
13764	#per782	#per984	1	Undirected
13763	#per920	#pla137	1	Undirected
13770	#per245	#per522	1	Undirected
13681	#pla250	#pla736	1	Undirected
13730	#org22	#per695	1	Undirected
13728	#org197	#org49	1	Undirected
13705	#org80	#org99	1	Undirected
13704	#pla5	#pla505	1	Undirected
13703	#per157	#per959	1	Undirected
13702	#per131	#per672	1	Undirected
13701	#org131	#per582	1	Undirected
13697	#per122	#per211	1	Undirected
13696	#org0	#per122	1	Undirected
13706	#per131	#pla1	1	Undirected
13695	#per349	#pla553	1	Undirected
13692	#org122	#per696	1	Undirected
13691	#per5	#per968	1	Undirected
13690	#org147	#per845	1	Undirected
13686	#org111	#org172	1	Undirected
13685	#per102	#per159	1	Undirected
13684	#org196	#per471	1	Undirected
13683	#org17	#per135	1	Undirected
13693	#per44	#per639	1	Undirected
13729	#per174	#per95	1	Undirected
13707	#per463	#per849	1	Undirected
13709	#org44	#pla488	1	Undirected
13727	#org88	#per481	1	Undirected
13726	#org13	#per126	1	Undirected
13725	#org89	#org91	1	Undirected
13724	#pla115	#pla212	1	Undirected
13723	#org147	#per104	1	Undirected
13722	#org19	#per610	1	Undirected
13720	#org168	#per727	1	Undirected
13708	#org8	#per500	1	Undirected
13719	#per500	#per972	1	Undirected
13717	#per137	#per729	1	Undirected
13716	#org17	#per23	1	Undirected
13715	#pla125	#pla126	1	Undirected
13714	#org50	#per149	1	Undirected
13713	#per685	#per839	1	Undirected
13712	#pla21	#pla498	1	Undirected
13710	#pla469	#pla498	1	Undirected
13718	#per149	#per26	1	Undirected
14720	#org172	#per140	1	Undirected
14721	#per101	#per110	1	Undirected
14722	#org122	#org53	1	Undirected
15720	#pla1	#pla190	1	Undirected
15718	#org130	#per716	1	Undirected
15717	#org144	#per465	1	Undirected
15716	#per145	#per662	1	Undirected
15715	#per72	#per846	1	Undirected
15713	#org122	#per97	1	Undirected
15712	#per181	#per925	1	Undirected
15711	#per186	#per43	1	Undirected
15710	#org224	#per670	1	Undirected
15709	#org122	#per552	1	Undirected
15708	#per132	#per26	1	Undirected
15707	#per34	#per707	1	Undirected
15706	#org106	#per747	1	Undirected
15705	#org101	#org110	1	Undirected
15704	#org64	#pla307	1	Undirected
15721	#per58	#per982	1	Undirected
15723	#per144	#per197	1	Undirected
15724	#org139	#per181	1	Undirected
15725	#per207	#per902	1	Undirected
15744	#pla188	#pla22	1	Undirected
15741	#org88	#per902	1	Undirected
15740	#per663	#per776	1	Undirected
15738	#org211	#per131	1	Undirected
15737	#org164	#per12	1	Undirected
15736	#per4	#per723	1	Undirected
15735	#per466	#per790	1	Undirected
15703	#org3	#per701	1	Undirected
15734	#pla143	#pla404	1	Undirected
15732	#per125	#per162	1	Undirected
15731	#org93	#per264	1	Undirected
15730	#per129	#per475	1	Undirected
15729	#org40	#per314	1	Undirected
15728	#org15	#per207	1	Undirected
15727	#org65	#per39	1	Undirected
15726	#per109	#per35	1	Undirected
15733	#per141	#per504	1	Undirected
15702	#per230	#per463	1	Undirected
15700	#org122	#per710	1	Undirected
15699	#pla188	#pla191	1	Undirected
